query_id	target_id	target_type	relevance
522vis:low:0033	aihub_522_intersection_vis:train:22011_2021110314393873	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22011_2021110315374550	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22011_2021110316014013	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22011_2021110318591963	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22011_2021110408340560	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22011_2021110409390050	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22022_2021110217234073	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22022_2021110218592000	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22022_2021110319434453	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22022_2021110406545974	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22022_2021110408442024	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:22022_2021110418453977	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24011_2021090906375439	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24011_2021110314052980	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24011_2021110318352430	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24011_2021110319332933	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24011_2021110415443497	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24011_2021110419231497	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24022_2021110317201567	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24022_2021110318214507	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24022_2021110415341973	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:24022_2021110417302874	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:32011_2021090908301072	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:32022_2021090814031091	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:32022_2021090907032937	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:32022_2021090909211161	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:32022_2021110219201110	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:32022_2021110319133097	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:32022_2021110409151250	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:32022_2021110414241200	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:32022_2021110419001120	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:33011_2021110218353222	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:33011_2021110317185200	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:33011_2021110319121234	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:33011_2021110418421234	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:33022_2021110408253150	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:33022_2021110409255400	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:34022_2021110316001150	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:34022_2021110408333250	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:34022_2021110409181210	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:34022_2021110420301092	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:42022_2021110315571250	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:42022_2021110318165150	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:42022_2021110319001084	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:44011_2021090814234962	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:44011_2021110315331319	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:51011_2021110315535297	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:51011_2021110414510296	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:51011_2021110419245310	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:52011_2021110408023307	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:61022_2021110218093137	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:61022_2021110319073625	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:61022_2021110319244197	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:61022_2021110406461223	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:71011_2021090816035548	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:71011_2021110219422214	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:71011_2021110407072724	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:91022_2021110418004410	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:93011_2021110314203802	clip	3
522vis:low:0033	aihub_522_intersection_vis:train:93011_2021110409084712	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:101011_2021110419552721	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:113022_2021110218292550	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:12022_2021110506452180	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:13022_2021110407070784	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:14011_2021110217434915	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:151011_2021110418105400	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:163011_2021110418152913	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:22011_2021090906513430	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:22022_2021110417335483	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:32022_2021090908200983	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:34022_2021110407433194	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:42022_2021110409211164	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:44011_2021090906430700	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:83011_2021110218305283	clip	3
522vis:low:0033	aihub_522_intersection_vis:val:93022_2021110315471385	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:101011_2021090908044440	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:103011_2021090815345833	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:103011_2021110414470861	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:11022_2021110418410880	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:111011_2021110414463712	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:113022_2021110217265553	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:113022_2021110314253717	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:113022_2021110406344684	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12011_2021110407413284	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110220013250	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110315084267	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110315184183	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110315452250	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110318584703	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110406513231	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110407045187	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110408081170	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110409213210	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110414381200	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110419252737	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110420152700	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:13022_2021110407434690	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:131011_2021110414014519	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:134022_2021090908142079	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:134022_2021110217363905	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:134022_2021110318204789	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:14011_2021110219134913	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:14022_2021110318003000	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:14022_2021110406270800	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:14022_2021110414170817	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:14022_2021110418434984	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:141011_2021110218185841	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:141011_2021110314231405	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:141011_2021110418494448	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:141022_2021110220045325	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:141022_2021110417310577	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:143022_2021090908320380	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021090906555247	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021090909232310	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021110317482380	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021110318555353	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021110414284823	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:153011_2021090814004800	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:153011_2021110407555240	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:153011_2021110409055277	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:153011_2021110418355403	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:153011_2021110419405397	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:161011_2021090814444784	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:163011_2021110313533000	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:21022_2021110415525170	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110219572500	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110314361550	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110315070050	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110320142923	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110407291043	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110409081550	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110506172550	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110218555450	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110219093447	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110316013983	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110319470970	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110408372997	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110409150524	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110418421464	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110419231520	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021090814292407	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110219024530	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110314260067	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110409385960	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110418145447	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110506274050	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021090907355979	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021110217201550	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021110219332930	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021110318421439	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021110415410983	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021110506411990	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021090908432954	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021090909331087	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021110415481087	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021090815225357	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021090908152832	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021110218421184	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021110319453241	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021110320345320	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021110415345320	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:34011_2021110407433291	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:34022_2021090906501043	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:34022_2021110315571160	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:34022_2021110408401190	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:34022_2021110415541166	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:42022_2021110219301187	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:42022_2021110315061186	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:42022_2021110417401117	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:44011_2021090815085050	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:44011_2021110315271305	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:44022_2021110408264950	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:51011_2021110218053297	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:61011_2021110319211755	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:61022_2021110219244209	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:61022_2021110314581300	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:61022_2021110319110133	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:61022_2021110409370137	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:63022_2021090907262430	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:63022_2021110315483973	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:63022_2021110407331330	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:63022_2021110420114337	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:71011_2021090907422664	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:71011_2021110314233890	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:42022_2021110409001150	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:32022_2021090907332940	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:24022_2021110220313430	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:22022_2021110418112953	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:22022_2021110408271550	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:22011_2021090906582447	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:164011_2021090907591150	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:151011_2021110314240754	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:101011_2021110218060630	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:91022_2021110318450399	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:91022_2021090908124806	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:91011_2021110218241398	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:84011_2021090815205101	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:82011_2021110420055080	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:73011_2021110219195256	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:101011_2021090906253927	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:101011_2021110407133160	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:103011_2021110314060833	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:103011_2021110319032424	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:103011_2021110420252397	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:11022_2021110219110930	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:11022_2021110317310880	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:11022_2021110415174233	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:111011_2021110415563740	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:113022_2021090909343351	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:113022_2021110406494650	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:113022_2021110415235623	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021090815181280	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110219581750	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110220245266	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110315020224	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110315120194	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110315320223	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110319284692	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110406545251	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110409181276	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:12022_2021110419152689	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:121011_2021110314575348	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:13011_2021090814302719	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:13022_2021090909033010	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:13022_2021110218535000	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:131011_2021090908041969	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:14011_2021090906370827	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:14022_2021110219235000	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:141022_2021090906313984	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:141022_2021110419304223	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:143011_2021090815220750	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:143022_2021090909333383	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021090815410790	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021090908032304	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021090908282244	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021090909205293	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021110218155400	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021110414030927	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021110414332873	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:151011_2021110414494854	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:153011_2021090906582243	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:153011_2021110217405355	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:153011_2021110315454897	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:153011_2021110418132416	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:163011_2021090908425948	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:163011_2021110407553030	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110219125953	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110314393873	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110315374550	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110316014013	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110318591963	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110408340560	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22011_2021110409390050	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110217234073	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110218592000	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110319434453	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110406545974	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110408442024	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:22022_2021110418453977	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021090906375439	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110314052980	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110318352430	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110319332933	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110415443497	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24011_2021110419231497	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021110317201567	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021110318214507	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021110415341973	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:24022_2021110417302874	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32011_2021090908301072	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021090814031091	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021090907032937	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021090909211161	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021110219201110	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021110319133097	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021110409151250	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021110414241200	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:32022_2021110419001120	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021110218353222	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021110317185200	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021110319121234	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33011_2021110418421234	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33022_2021110408253150	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:33022_2021110409255400	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:34022_2021110316001150	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:34022_2021110408333250	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:34022_2021110409181210	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:34022_2021110420301092	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:42022_2021110315571250	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:42022_2021110318165150	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:42022_2021110319001084	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:44011_2021090814234962	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:44011_2021110315331319	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:51011_2021110315535297	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:51011_2021110414510296	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:51011_2021110419245310	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:52011_2021110408023307	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:61022_2021110218093137	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:61022_2021110319073625	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:61022_2021110319244197	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:61022_2021110406461223	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:71011_2021090816035548	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:71011_2021110219422214	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:71011_2021110407072724	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:91022_2021110418004410	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:93011_2021110314203802	clip	3
522vis:low:0034	aihub_522_intersection_vis:train:93011_2021110409084712	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:101011_2021110419552721	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:113022_2021110218292550	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:12022_2021110506452180	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:13022_2021110407070784	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:14011_2021110217434915	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:151011_2021110418105400	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:163011_2021110418152913	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:22011_2021090906513430	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:22022_2021110417335483	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:32022_2021090908200983	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:34022_2021110407433194	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:42022_2021110409211164	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:44011_2021090906430700	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:83011_2021110218305283	clip	3
522vis:low:0034	aihub_522_intersection_vis:val:93022_2021110315471385	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:101011_2021090815391140	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:101011_2021090907201933	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:101011_2021090908044440	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:101011_2021090909162987	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:102011_2021090814394250	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:102011_2021090906274089	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:102011_2021090907254404	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:102011_2021090907392404	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:102011_2021090908474418	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:102011_2021090909251904	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:103011_2021090815345833	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:103011_2021090907363650	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:103011_2021090908003133	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:103011_2021090909393846	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:104011_2021090908543500	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:11011_2021090814242382	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:11011_2021090815310267	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:11011_2021090906410318	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:11011_2021090907510300	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:11022_2021090908042254	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:111011_2021090814323832	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:111011_2021090815563703	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:111011_2021090907293475	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:111011_2021090908470396	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:111022_2021090815401704	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:112011_2021090814314723	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:112011_2021090815020803	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:112011_2021090908084002	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:112011_2021090909034028	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:112022_2021090815020729	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:112022_2021090816002838	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:112022_2021090907461073	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:113011_2021090814345748	clip	3
522vis:contrast:0035	aihub_522_intersection_vis:train:113011_2021090815585767	clip	3
